 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15
49,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,2,23,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
50,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,2,42.401,52.481,1,6,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
51,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,3,42.401,52.481,0,5,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
52,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,36,42.401,52.481,0,1,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
53,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,2,42.241,54.081,1,104,42.401,52.481,0,0,42.401,42.881,0,1,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
54,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,1,8,42.241,54.081,3,270,42.401,52.481,0,0,42.401,42.881,0,27,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
55,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,2,12,42.241,54.081,3,153,42.401,52.481,0,0,42.401,42.881,0,71,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
56,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,4,44,42.241,54.081,2,120,42.401,52.481,0,0,42.401,42.881,4,315,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
57,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,4,47,42.241,54.081,1,31,42.401,52.481,0,0,42.401,42.881,3,172,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
58,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,3,33,42.241,54.081,1,13,42.401,52.481,0,0,42.401,42.881,1,61,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
