 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15
59,0,0,104.082,105.922,0,1,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,5,106.402,110.803,2,91,105.282,110.563
60,0,0,104.082,105.922,0,1,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,1,59,106.402,110.803,3,87,105.282,110.563
61,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,1,149,106.402,110.803,13,145,105.282,110.563
62,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,8,105.762,106.723,2,139,106.402,110.803,12,79,105.282,110.563
63,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,1,11,105.762,106.723,0,30,106.402,110.803,3,6,105.282,110.563
64,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,1,102.082,106.723,0,52,105.762,106.723,0,1,106.402,110.803,1,2,105.282,110.563
65,0,72,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,2,102.082,106.723,0,175,105.762,106.723,0,0,106.402,110.803,0,1,105.282,110.563
66,8,178,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,4,102.082,106.723,0,106,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
67,4,237,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,1,100.482,103.682,0,5,102.082,106.723,0,12,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
68,3,220,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,1,6,100.482,103.682,1,80,102.082,106.723,0,2,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
69,1,169,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,1,7,100.482,103.682,0,200,102.082,106.723,0,2,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
